aluno_id,nome_aluno,email_aluno,curso,status,turma,sexo,idade,trabalha,renda_familiar,acompanhamento_medico,tem_filho,estado_civil,semestre,bimestre,aula_1,professor_1,notas_1,faltas_1,desempenho_1,aula_2,professor_2,notas_2,faltas_2,desempenho_2,aula_3,professor_3,notas_3,faltas_3,desempenho_3,aula_4,professor_4,notas_4,faltas_4,desempenho_4,aula_5,professor_5,notas_5,faltas_5,desempenho_5,risco_evasao
5871,Dra. Nina Souza,gaelda-paz@example.com,Engenharia Mecânica,Matriculado,C,Outro,20.0,0,9918,0,1,Relacionado(a),1,1,Logística Internacional,Pietra Montenegro,0.84,4,Ruim,Gestão de Cadeia de Suprimentos,Asafe Sampaio,7.08,5,Bom,Gestão de Transportes,Rhavi Garcia,4.24,15,Ruim,Gestão de Estoques,Isabelly Aragão,2.02,11,Ruim,Transporte e Distribuição,Ana Lívia Garcia,1.81,11,Ruim,0
5872,Dr. Matheus Rezende,aparecidaana-luiza@example.com,Pedagogia,Matriculado,C,Feminino,999.0,0,1798,1,0,Relacionado(a),2,4,Terapia Física,Mariane da Cunha,5.54,9,Regular,Fisiologia,Mateus Moura,8.46,14,Ruim,Técnicas de Imagem,Enzo Camargo,9.87,0,Excelente,Reabilitação,Liam Guerra,3.7,3,Ruim,Anatomia,Sr. Dom Peixoto,4.06,1,Ruim,0
5873,Dra. Mariane Nascimento,joao-pedro05@example.org,Física,Trancado,C,????,40.0,1,-230,1,0,Relacionado(a),1,1,Logística Internacional,Pietra Montenegro,5.49,10,Regular,Gestão de Cadeia de Suprimentos,Asafe Sampaio,8.58,0,Excelente,Gestão de Transportes,Rhavi Garcia,5.25,4,Regular,Gestão de Estoques,Isabelly Aragão,3.63,11,Ruim,Transporte e Distribuição,Ana Lívia Garcia,0.19,3,Ruim,1
5874,João Miguel Silveira,cmartins@example.com,Engenharia Civil,Formado,A,Feminino,36.0,1,1114,1,0,clique aqui,2,3,Algoritmos,Ravi Lucca Costa,8.5,11,Ruim,Programação,Manuela Guerra,9.28,8,Regular,Estruturas de Dados,Srta. Luara Cassiano,2.07,15,Ruim,Banco de Dados,Joana Jesus,7.22,4,Bom,Sistemas Operacionais,Dr. Arthur Gabriel Castro,4.74,14,Ruim,1
5875,João Lucas da Rosa,paulo51@example.net,Logística,Trancado,A,Outro,39.0,1,-230,1,1,Solteiro(a),2,3,Algoritmos,Ravi Lucca Costa,3.49,0,Ruim,Programação,Manuela Guerra,1.49,14,Ruim,Estruturas de Dados,Srta. Luara Cassiano,6.25,4,Regular,Banco de Dados,Joana Jesus,4.64,1,Ruim,Sistemas Operacionais,Dr. Arthur Gabriel Castro,2.19,1,Ruim,1
5876,Ana Lívia Cassiano,joaquimfarias@example.com,Terapia Ocupacional,Trancado,C,Outro,28.0,0,4966,1,0,Solteiro(a),1,3,Logística,Eduardo Cassiano,6.58,4,Regular,Gestão da Qualidade,Sr. Henry Gabriel Ribeiro,9.17,4,Bom,Planejamento de Produção,Dra. Eduarda Albuquerque,0.8,15,Ruim,Gestão de Estoques,Dr. João Gabriel Araújo,3.48,15,Ruim,Gestão de Processos,Luiz Otávio Ferreira,9.94,5,Bom,0
5877,Luísa Carvalho,thiago97@example.com,Gestão Comercial,Formado,D,Feminino,23.0,0,5607,1,0,Relacionado(a),2,4,Exegese Bíblica,Yasmin Monteiro,6.98,1,Regular,Teologia Sistemática,Enzo Gabriel Moura,2.98,0,Ruim,Teologia Moral,Cauê Monteiro,5.0,12,Ruim,História da Igreja,Bryan da Conceição,6.08,4,Regular,Filosofia da Religião,Henry Castro,7.62,15,Ruim,0
5878,Benjamim da Cruz,jbarbosa@example.org,Fonoaudiologia,Trancado,A,Feminino,39.0,0,2632,0,1,Solteiro(a),1,1,Termodinâmica,Bárbara Pacheco,2.41,1,Ruim,Química Industrial,Juliana Oliveira,8.91,5,Bom,Processos Químicos,Pietra Borges,4.59,15,Ruim,Cinética Química,Dr. Paulo Almeida,2.01,7,Ruim,Reatores Químicos,Lucca Rocha,8.14,9,Regular,0
5879,Raquel Cassiano,mariahvieira@example.net,Segurança do Trabalho,Formado,B,Feminino,36.0,0,8344,0,1,Solteiro(a),2,4,Física Aplicada,Igor Sá,9.96,3,Excelente,Mecânica,Rebeca Martins,9.49,10,Regular,Cálculo,Ísis da Conceição,0.91,11,Ruim,Desenho Técnico,Vinicius Siqueira,1.59,9,Ruim,Circuitos Elétricos,Dra. Luna Duarte,1.96,4,Ruim,0
5880,Dr. José Miguel Mendonça,peixotorebeca@example.com,Terapia Ocupacional,Trancado,C,Masculino,17.0,0,6358,1,0,Relacionado(a),1,4,Fotografia,Eduarda Pastor,3.8,4,Ruim,Arte Digital,José Castro,3.78,1,Ruim,História da Arte,Dante Duarte,9.58,5,Bom,Escultura,Noah Oliveira,2.61,5,Ruim,Pintura,Maria Cecília Brito,2.47,6,Ruim,0
5881,NULL,pedro-lucas65@example.net,Redes de Computadores,Trancado,A,Outro,41.0,1,5370,1,1,Relacionado(a),1,3,Gestão de Pessoas,Dra. Lorena Cavalcanti,6.33,14,Ruim,Administração Pública,Maria Cecília Souza,2.39,10,Ruim,Gestão de Projetos,Maria Luísa da Rosa,2.05,11,Ruim,Finanças Públicas,Dra. Carolina Araújo,3.16,2,Ruim,Gestão de Políticas Públicas,Ana Lívia Cavalcante,7.09,2,Bom,1
5882,André Cunha,silveirarodrigo@example.org,Secretariado Executivo,Trancado,A,Feminino,31.0,0,1560,1,0,Relacionado(a),2,1,Economia,Heloisa Campos,4.38,15,Ruim,Gestão de Pessoas,Sra. Ana Carolina Nunes,6.18,4,Regular,Gestão Financeira,Heitor Cavalcante,5.12,6,Regular,Marketing,Henrique da Conceição,9.42,5,Bom,Administração Geral,Alícia Pacheco,8.52,10,Regular,0
5883,João Pedro Porto,oliviamarques@example.org,Nutrição,Formado,C,Masculino,18.0,0,4612,0,0,Solteiro(a),2,4,Terapia Física,Mariane da Cunha,3.51,1,Ruim,Fisiologia,Mateus Moura,1.6,14,Ruim,Técnicas de Imagem,Enzo Camargo,8.3,11,Ruim,Reabilitação,Liam Guerra,4.83,6,Ruim,Anatomia,Sr. Dom Peixoto,8.35,11,Ruim,0
5884,Ravi Lucca Andrade,ugomes@example.net,Análise e Desenvolvimento de Sistemas,Formado,A,Masculino,22.0,0,8378,0,1,Relacionado(a),2,4,Técnicas de Cozinha,Isabella Cavalcanti,1.47,2,Ruim,Nutrição Infantil,Dr. Yuri Jesus,9.04,4,Bom,Nutrição Esportiva,Ana Vasconcelos,6.63,4,Regular,Nutrição Clínica,Antonella Carvalho,6.54,6,Regular,Psicologia da Alimentação,Vitor Guerra,0.96,11,Ruim,0
5885,Larissa Caldeira,duarteemanuel@example.com,Engenharia Ambiental,Trancado,B,Feminino,45.0,0,1477,1,0,Solteiro(a),2,4,Física Aplicada,Igor Sá,1.28,1,Ruim,Mecânica,Rebeca Martins,7.05,9,Regular,Cálculo,Ísis da Conceição,2.11,11,Ruim,Desenho Técnico,Vinicius Siqueira,9.99,12,Ruim,Circuitos Elétricos,Dra. Luna Duarte,4.99,10,Ruim,0
5886,Arthur Gabriel Freitas,diegocavalcante@example.net,Direito,Trancado,B,Masculino,0.0,1,,1,0,Relacionado(a),2,3,História,Bruno Guerra,8.84,0,Excelente,Português,Beatriz Azevedo,7.84,6,Regular,Química,Dr. Anthony Gabriel Gomes,5.38,6,Regular,Geografia,Hellena Sales,6.28,5,Regular,Sociologia,Hellena Aparecida,6.35,1,Regular,0
5887,Catarina Carvalho,vasconcelosmaria-luisa@example.net,Veterinária,Formado,A,Masculino,25.0,0,7109,1,1,clique aqui,2,1,Economia,Heloisa Campos,5.52,8,Regular,Gestão de Pessoas,Sra. Ana Carolina Nunes,8.23,14,Ruim,Gestão Financeira,Heitor Cavalcante,3.14,9,Ruim,Marketing,Henrique da Conceição,7.14,2,Bom,Administração Geral,Alícia Pacheco,0.61,1,Ruim,0
5888,Luísa Novais,kcirino@example.org,Administração,Formado,A,Masculino,34.0,1,1892,1,0,Relacionado(a),2,4,Técnicas de Cozinha,Isabella Cavalcanti,1.35,13,Ruim,Nutrição Infantil,Dr. Yuri Jesus,4.64,11,Ruim,Nutrição Esportiva,Ana Vasconcelos,6.61,7,Regular,Nutrição Clínica,Antonella Carvalho,2.33,10,Ruim,Psicologia da Alimentação,Vitor Guerra,7.83,2,Bom,1
5889,Lucca Lima,apollolima@example.net,,Trancado,A,Outro,27.0,1,5825,1,0,Solteiro(a),2,3,Algoritmos,Ravi Lucca Costa,1.71,13,Ruim,Programação,Manuela Guerra,3.89,1,Ruim,Estruturas de Dados,Srta. Luara Cassiano,8.56,6,Regular,Banco de Dados,Joana Jesus,4.77,0,Ruim,Sistemas Operacionais,Dr. Arthur Gabriel Castro,4.16,7,Ruim,0
5890,Maria Luísa da Cunha,camaraantonio@example.org,Recursos Humanos,Trancado,C,Outro,29.0,1,800,1,1,Relacionado(a),2,1,Macroeconomia,José Miguel Nunes,1.67,6,Ruim,Economia Internacional,Levi Costela,9.55,15,Ruim,Teoria Econômica,Cecília Araújo,9.4,5,Bom,Microeconomia,Ágatha Pereira,2.47,2,Ruim,Política Econômica,Emanuelly Pastor,4.0,2,Ruim,1
5891,Dra. Larissa Montenegro,sofiacosta@example.com,Veterinária,Trancado,B,Feminino,30.0,1,8762,1,0,Solteiro(a),1,4,Circuitos Elétricos,Benicio Ribeiro,6.14,10,Regular,Cálculo,Heloisa Pacheco,6.23,15,Ruim,Física Aplicada,Raquel Oliveira,4.29,2,Ruim,Desenho Técnico,Elisa Moraes,8.57,5,Bom,Mecânica,Liz Santos,8.38,13,Ruim,0
5892,Dr. Davi Macedo,elisacaldeira@example.com,insira aqui,Trancado,A,Masculino,45.0,1,6634,1,1,Relacionado(a),2,3,Algoritmos,Ravi Lucca Costa,0.69,10,Ruim,Programação,Manuela Guerra,9.39,8,Regular,Estruturas de Dados,Srta. Luara Cassiano,8.86,3,Excelente,Banco de Dados,Joana Jesus,7.63,6,Regular,Sistemas Operacionais,Dr. Arthur Gabriel Castro,4.75,4,Ruim,1
5893,Srta. Agatha Pastor,giovannafarias@example.net,Artes Visuais,Formado,D,Feminino,33.0,1,4394,1,0,Relacionado(a),1,4,Gestão de Processos,Isabel Aragão,8.15,13,Ruim,Gestão da Qualidade,Guilherme Ribeiro,2.25,1,Ruim,Planejamento de Produção,Noah Monteiro,1.06,2,Ruim,Logística,Maria Vitória Alves,1.86,1,Ruim,Gestão de Estoques,Mariane Aparecida,0.89,11,Ruim,0
5894,Isaque Novais,da-rochacaroline@example.org,Engenharia de Alimentos,Formado,C,Feminino,10039.0,1,6253,0,1,Solteiro(a),1,4,Fotografia,Eduarda Pastor,6.15,12,Ruim,Arte Digital,José Castro,4.03,4,Ruim,História da Arte,Dante Duarte,8.0,0,Excelente,Escultura,Noah Oliveira,7.15,0,Bom,Pintura,Maria Cecília Brito,3.11,7,Ruim,0
5895,Marcos Vinicius da Paz,npimenta@example.net,Ciência da Computação,Formado,C,Outro,27.0,1,5764,0,0,Solteiro(a),2,1,Macroeconomia,José Miguel Nunes,2.17,1,Ruim,Economia Internacional,Levi Costela,3.97,5,Ruim,Teoria Econômica,Cecília Araújo,7.16,13,Ruim,Microeconomia,Ágatha Pereira,6.2,14,Ruim,Política Econômica,Emanuelly Pastor,4.56,13,Ruim,0
5896,Isabella Peixoto,borgesclara@example.net,Gastronomia,Formado,C,Masculino,31.0,0,7305,0,0,Relacionado(a),1,4,Fotografia,Eduarda Pastor,3.26,12,Ruim,Arte Digital,José Castro,0.53,8,Ruim,História da Arte,Dante Duarte,7.29,1,Bom,Escultura,Noah Oliveira,1.42,12,Ruim,Pintura,Maria Cecília Brito,0.35,13,Ruim,0
5897,Brenda Borges,diasliam@example.org,Pedagogia,Trancado,A,Feminino,26.0,1,5657,0,0,Solteiro(a),2,1,Economia,Heloisa Campos,3.94,2,Ruim,Gestão de Pessoas,Sra. Ana Carolina Nunes,6.99,6,Regular,Gestão Financeira,Heitor Cavalcante,3.6,10,Ruim,Marketing,Henrique da Conceição,6.83,10,Regular,Administração Geral,Alícia Pacheco,0.13,3,Ruim,0
5898,Danilo Cassiano,kapewodkad,Gestão Comercial,Formado,A,Feminino,45.0,1,5799,1,1,,1,1,Termodinâmica,Bárbara Pacheco,4.77,12,Ruim,Química Industrial,Juliana Oliveira,3.05,0,Ruim,Processos Químicos,Pietra Borges,2.43,3,Ruim,Cinética Química,Dr. Paulo Almeida,3.85,0,Ruim,Reatores Químicos,Lucca Rocha,8.13,7,Regular,1
5899,Benjamin Macedo,jpacheco@example.net,Segurança do Trabalho,Trancado,B,Masculino,19.0,1,7600,0,1,Relacionado(a),2,3,História,Bruno Guerra,0.29,4,Ruim,Português,Beatriz Azevedo,7.38,11,Ruim,Química,Dr. Anthony Gabriel Gomes,0.37,9,Ruim,Geografia,Hellena Sales,7.57,9,Regular,Sociologia,Hellena Aparecida,1.78,5,Ruim,0
5900,Benjamin Fonseca,leonardomendes@example.net,Computação,Trancado,D,Outro,26.0,0,3420,1,0,Solteiro(a),2,2,Roteiro de Cinema,Benjamin Silva,6.99,4,Regular,Direção de Cinema,Mariah Castro,5.87,11,Ruim,História do Cinema,Bruno Silva,4.88,15,Ruim,Montagem de Cinema,Luana Ramos,0.23,6,Ruim,Produção de Cinema,Sra. Milena Peixoto,8.2,7,Regular,0
5901,Yan Rocha,ana-beatriz27@example.org,Biblioteconomia,Matriculado,C,Feminno,99999.0,1,9351,0,0,Relacionado(a),1,4,Fotografia,Eduarda Pastor,3.64,9,Ruim,Arte Digital,José Castro,7.11,12,Ruim,História da Arte,Dante Duarte,9.44,6,Regular,Escultura,Noah Oliveira,1.03,15,Ruim,Pintura,Maria Cecília Brito,7.67,4,Bom,0
5902,notexist,andreribeiro@example.com,insira aqui,Matriculado,A,Feminino,34.0,1,2516,0,0,Solteiro(a),2,1,Economia,Heloisa Campos,0.86,13,Ruim,Gestão de Pessoas,Sra. Ana Carolina Nunes,3.0,10,Ruim,Gestão Financeira,Heitor Cavalcante,0.43,6,Ruim,Marketing,Henrique da Conceição,0.53,2,Ruim,Administração Geral,Alícia Pacheco,5.55,6,Regular,0
5903,Sr. Pietro Teixeira,nramos@example.net,Medicina,Formado,A,Masculino,24.0,0,3509,0,0,Relacionado(a),1,4,Análise de Dados,Maria Júlia Correia,6.02,1,Regular,Estatística Aplicada,Gustavo Henrique Garcia,0.81,14,Ruim,Estatística Descritiva,Danilo da Mata,1.11,1,Ruim,Probabilidade,Leonardo Ramos,7.15,1,Bom,Métodos Estatísticos,Sophia Castro,9.46,14,Ruim,0
5904,Danilo Carvalho,carolina07@example.com,Nutrição,Matriculado,D,Outro,19.0,1,9659,1,1,Solteiro(a),1,1,História Geral,Diogo Farias,3.02,12,Ruim,Teoria Histórica,Ana Julia Correia,7.46,11,Ruim,História Contemporânea,Davi Lucca Novaes,9.72,12,Ruim,Historiografia,Sra. Evelyn Rezende,5.33,6,Regular,História do Brasil,Heloisa Moreira,8.94,0,Excelente,0
5905,Elisa Duarte,user@@site,Engenharia Civil,Matriculado,D,Outro,300.0,0,6418,0,1,Relacionado(a),1,4,Gestão de Processos,Isabel Aragão,7.26,12,Ruim,Gestão da Qualidade,Guilherme Ribeiro,4.82,4,Ruim,Planejamento de Produção,Noah Monteiro,1.38,4,Ruim,Logística,Maria Vitória Alves,9.07,5,Bom,Gestão de Estoques,Mariane Aparecida,4.98,2,Ruim,0
5906,Joaquim Machado,fernando35@example.org,Gastronomia,Trancado,A,Outro,18.0,0,8546,0,1,Solteiro(a),1,3,Gestão de Pessoas,Dra. Lorena Cavalcanti,2.65,0,Ruim,Administração Pública,Maria Cecília Souza,1.27,1,Ruim,Gestão de Projetos,Maria Luísa da Rosa,2.42,3,Ruim,Finanças Públicas,Dra. Carolina Araújo,4.57,8,Ruim,Gestão de Políticas Públicas,Ana Lívia Cavalcante,3.53,2,Ruim,0
5907,Kaique Sousa,marquesdavi-luiz@example.net,Engenharia Química,Formado,B,Masculino,32.0,1,2334,1,1,Solteiro(a),1,3,Gestão de Marketing,Ana Sophia Martins,5.02,0,Regular,Marketing Digital,Maria Julia Oliveira,0.63,15,Ruim,Comportamento do Consumidor,Pietro Câmara,5.99,9,Regular,Pesquisa de Mercado,Enzo Gabriel Cassiano,0.4,5,Ruim,Publicidade,Anthony Gabriel Gomes,7.82,13,Ruim,1
5908,Maitê Brito,kamilly33@example.com,Jogos Digitais,Formado,B,Masculino,37.0,1,1483,0,1,Solteiro(a),1,1,História da Igreja,Noah Gomes,8.19,5,Bom,Exegese Bíblica,Maitê Viana,6.48,8,Regular,Teologia Sistemática,Isadora Vieira,8.14,3,Excelente,Filosofia da Religião,Caroline Viana,8.18,9,Regular,Teologia Moral,Gabrielly da Mata,8.34,8,Regular,1
5909,José Miguel Gomes,XX0294393LLL,Engenharia Civil,Formado,D,Feminino,27.0,0,8996,1,0,Solteiro(a),2,3,Psicologia da Saúde,Zoe Vieira,8.51,5,Bom,Anatomia e Fisiologia,Miguel Farias,5.85,15,Ruim,Saúde Pública,Aurora Mendonça,6.0,3,Regular,Enfermagem Geral,Benjamim Sales,3.6,0,Ruim,Cuidado Intensivo,Enzo Peixoto,5.74,10,Regular,0
5910,Dra. Laís Cassiano,pastorvitor-hugo@example.com,Jogos Digitais,Matriculado,A,Outro,38.0,1,-230,0,0,Relacionado(a),2,2,Desenho Técnico,Srta. Julia Marques,6.63,10,Regular,Mecânica dos Fluidos,Lucas Montenegro,6.74,11,Ruim,Termodinâmica,Murilo Viana,4.94,2,Ruim,Resistência dos Materiais,Bento Lopes,6.85,8,Regular,Sistemas Mecânicos,Heitor Cavalcanti,5.37,11,Ruim,0
5911,Ana Carolina Costa,eduardaaraujo@example.org,Museologia,Formado,A,AVIAO,29.0,0,7992,1,0,Relacionado(a),2,2,Desenho Técnico,Srta. Julia Marques,1.15,4,Ruim,Mecânica dos Fluidos,Lucas Montenegro,1.07,6,Ruim,Termodinâmica,Murilo Viana,2.47,15,Ruim,Resistência dos Materiais,Bento Lopes,4.26,2,Ruim,Sistemas Mecânicos,Heitor Cavalcanti,0.39,2,Ruim,0
5912,Agatha Costa,diashelena@example.org,Redes de Computadores,Trancado,A,Feminino,3.0,0,2034,0,1,Solteiro(a),2,3,Algoritmos,Ravi Lucca Costa,2.58,11,Ruim,Programação,Manuela Guerra,2.54,12,Ruim,Estruturas de Dados,Srta. Luara Cassiano,0.88,10,Ruim,Banco de Dados,Joana Jesus,9.82,14,Ruim,Sistemas Operacionais,Dr. Arthur Gabriel Castro,7.34,2,Bom,0
5913,Catarina Siqueira,pastoreduarda@example.com,Gestão Comercial,Trancado,A,Masculino,26.0,1,7145,1,1,Relacionado(a),1,1,Termodinâmica,Bárbara Pacheco,5.46,4,Regular,Química Industrial,Juliana Oliveira,9.14,15,Ruim,Processos Químicos,Pietra Borges,0.04,12,Ruim,Cinética Química,Dr. Paulo Almeida,4.46,4,Ruim,Reatores Químicos,Lucca Rocha,7.79,10,Regular,0
5914,Paulo Nogueira,wrodrigues@example.org,Engenharia Civil,Matriculado,D,????,44.0,0,9389,0,1,Relacionado(a),1,2,Anatomia e Fisiologia,Dante Rodrigues,8.71,13,Ruim,Audiologia,José Pedro da Conceição,7.34,12,Ruim,Fonologia,Stephany Jesus,2.32,3,Ruim,Psicologia do Desenvolvimento,Sra. Maria Isis Moreira,7.55,13,Ruim,Reabilitação Fonoaudiológica,Sophia Farias,3.98,13,Ruim,0
5915,Mateus Santos,rcavalcanti@example.com,Engenharia Ambiental,Trancado,D,Feminino,32.0,0,10000000000,0,1,Solteiro(a),1,3,Botânica,Dr. Guilherme Duarte,5.14,10,Regular,Biologia Celular,Benjamim Novais,3.65,11,Ruim,Zoologia,Mathias Campos,9.2,8,Regular,Genética,Enrico Fernandes,9.09,3,Excelente,Ecologia,Ana Clara Pereira,3.9,1,Ruim,0
5916,Brenda Sá,cmarques@example.com,Design Gráfico,Trancado,C,Outro,-5.0,1,6778,1,0,Solteiro(a),1,1,Logística Internacional,Pietra Montenegro,9.14,15,Ruim,Gestão de Cadeia de Suprimentos,Asafe Sampaio,4.44,3,Ruim,Gestão de Transportes,Rhavi Garcia,0.43,2,Ruim,Gestão de Estoques,Isabelly Aragão,7.84,2,Bom,Transporte e Distribuição,Ana Lívia Garcia,4.99,9,Ruim,0
5917,Levi Peixoto,ialmeida@example.net,Design Gráfico,Matriculado,C,Outro,45.0,1,6434,0,1,Solteiro(a),1,3,Logística,Eduardo Cassiano,2.13,8,Ruim,Gestão da Qualidade,Sr. Henry Gabriel Ribeiro,1.14,0,Ruim,Planejamento de Produção,Dra. Eduarda Albuquerque,2.19,14,Ruim,Gestão de Estoques,Dr. João Gabriel Araújo,2.92,12,Ruim,Gestão de Processos,Luiz Otávio Ferreira,0.36,8,Ruim,0
5918,Alice Brito,sophia42@example.org,Engenharia Civil,Formado,B,Outro,29.0,0,6400,0,0,Solteiro(a),2,3,História,Bruno Guerra,4.52,9,Ruim,Português,Beatriz Azevedo,3.76,11,Ruim,Química,Dr. Anthony Gabriel Gomes,8.15,13,Ruim,Geografia,Hellena Sales,8.21,6,Regular,Sociologia,Hellena Aparecida,5.28,12,Ruim,0
5919,Alexia da Conceição,ecaldeira@example.net,Odontologia,Trancado,A,Outro,37.0,1,5985,1,0,Casadoo,2,4,Técnicas de Cozinha,Isabella Cavalcanti,4.78,10,Ruim,Nutrição Infantil,Dr. Yuri Jesus,3.03,15,Ruim,Nutrição Esportiva,Ana Vasconcelos,4.15,11,Ruim,Nutrição Clínica,Antonella Carvalho,5.24,6,Regular,Psicologia da Alimentação,Vitor Guerra,9.65,15,Ruim,0
5920,Sr. Apollo Cavalcante,enogueira@example.net,Engenharia Química,Trancado,B,Feminino,22.0,0,2627,0,1,Relacionado(a),2,3,História,Bruno Guerra,9.9,8,Regular,Português,Beatriz Azevedo,1.33,5,Ruim,Química,Dr. Anthony Gabriel Gomes,9.56,2,Excelente,Geografia,Hellena Sales,8.69,15,Ruim,Sociologia,Hellena Aparecida,6.73,7,Regular,0
5921,Davi Luiz Camargo,antonellanascimento@example.net,Biomedicina,Formado,B,Feminino,18.0,1,2764,0,1,Relacionado(a),1,2,Design Editorial,Nathan Pereira,3.55,6,Ruim,Teoria do Design,João Vitor Novaes,1.93,9,Ruim,Design Digital,João Pedro Barbosa,2.44,7,Ruim,Tipografia,Mathias Moura,4.21,3,Ruim,Design de Interfaces,Valentina Câmara,0.18,12,Ruim,0
5922,notexist,orezende@example.net,Engenharia,Formado,B,Outro,20.0,0,6256,0,1,Solteiro(a),2,4,Física Aplicada,Igor Sá,2.2,11,Ruim,Mecânica,Rebeca Martins,9.7,9,Regular,Cálculo,Ísis da Conceição,6.18,3,Regular,Desenho Técnico,Vinicius Siqueira,2.2,14,Ruim,Circuitos Elétricos,Dra. Luna Duarte,2.93,1,Ruim,0
5923,Sr. Cauê Viana,augustocorreia@example.net,Ciências Contábeis,Matriculado,D,Outro,26.0,1,7319,0,0,Relacionado(a),2,3,Psicologia da Saúde,Zoe Vieira,0.59,5,Ruim,Anatomia e Fisiologia,Miguel Farias,3.54,12,Ruim,Saúde Pública,Aurora Mendonça,6.49,5,Regular,Enfermagem Geral,Benjamim Sales,2.81,3,Ruim,Cuidado Intensivo,Enzo Peixoto,5.16,1,Regular,0
5924,Dra. Eloá Almeida,rodrigueslivia@example.com,Farmácia,Formado,C,Feminino,31.0,1,2415,0,0,Relacionado(a),1,3,Logística,Eduardo Cassiano,8.6,15,Ruim,Gestão da Qualidade,Sr. Henry Gabriel Ribeiro,2.86,14,Ruim,Planejamento de Produção,Dra. Eduarda Albuquerque,9.42,13,Ruim,Gestão de Estoques,Dr. João Gabriel Araújo,8.34,0,Excelente,Gestão de Processos,Luiz Otávio Ferreira,3.33,8,Ruim,0
5925,Emanuel Rios,yguerra@example.com,Teatro,Matriculado,A,Masculino,43.0,0,7737,1,0,Solteiro(a),2,1,Economia,Heloisa Campos,3.73,7,Ruim,Gestão de Pessoas,Sra. Ana Carolina Nunes,4.55,13,Ruim,Gestão Financeira,Heitor Cavalcante,1.41,12,Ruim,Marketing,Henrique da Conceição,2.89,14,Ruim,Administração Geral,Alícia Pacheco,5.21,13,Ruim,0
5926,João da Costa,emillyfogaca@example.org,Relações Internacionais,Formado,A,Outro,40.0,1,4183,0,0,Solteiro(a),1,1,Termodinâmica,Bárbara Pacheco,0.41,11,Ruim,Química Industrial,Juliana Oliveira,9.96,0,Excelente,Processos Químicos,Pietra Borges,7.31,12,Ruim,Cinética Química,Dr. Paulo Almeida,1.02,5,Ruim,Reatores Químicos,Lucca Rocha,7.8,7,Regular,0
5927,Lívia Sousa,ana-juliapimenta@example.com,Educação Física,Matriculado,A,Outro,43.0,1,7927,1,0,Solteiro(a),2,2,Desenho Técnico,Srta. Julia Marques,7.1,5,Bom,Mecânica dos Fluidos,Lucas Montenegro,0.02,12,Ruim,Termodinâmica,Murilo Viana,9.51,10,Regular,Resistência dos Materiais,Bento Lopes,6.8,11,Ruim,Sistemas Mecânicos,Heitor Cavalcanti,1.51,9,Ruim,0
5928,Sophie Rocha,da-matabruno@example.com,Música,Matriculado,B,Feminino,18.0,1,6684,0,0,Relacionado(a),1,3,Gestão de Marketing,Ana Sophia Martins,9.43,5,Bom,Marketing Digital,Maria Julia Oliveira,5.12,6,Regular,Comportamento do Consumidor,Pietro Câmara,1.48,2,Ruim,Pesquisa de Mercado,Enzo Gabriel Cassiano,0.52,3,Ruim,Publicidade,Anthony Gabriel Gomes,8.88,1,Excelente,0
5929,notexist,luiz-henriquemacedo@example.org,Música,Formado,C,Outro,22.0,0,3834,1,1,Relacionado(a),1,4,Fotografia,Eduarda Pastor,0.92,5,Ruim,Arte Digital,José Castro,2.33,0,Ruim,História da Arte,Dante Duarte,9.26,2,Excelente,Escultura,Noah Oliveira,2.67,13,Ruim,Pintura,Maria Cecília Brito,9.53,1,Excelente,0
5930,Milena Dias,jade98@example.com,Zootecnia,Matriculado,D,Feminino,38.0,1,3158,1,1,Relacionado(a),2,2,Roteiro de Cinema,Benjamin Silva,5.55,4,Regular,Direção de Cinema,Mariah Castro,9.22,1,Excelente,História do Cinema,Bruno Silva,8.69,8,Regular,Montagem de Cinema,Luana Ramos,2.87,10,Ruim,Produção de Cinema,Sra. Milena Peixoto,8.11,4,Bom,1
5931,Dr. Bruno Rocha,cardosovitoria@example.com,Fonoaudiologia,Matriculado,C,Outro,22.0,1,8949,1,1,Relacionado(a),1,2,Linguística,Liam Duarte,2.62,14,Ruim,Literatura Brasileira,Fernando Jesus,4.93,1,Ruim,Literatura Portuguesa,Pedro Henrique Silva,2.37,2,Ruim,Produção Textual,Maria Luísa Peixoto,7.74,7,Regular,Gramática,Ágatha da Conceição,8.38,3,Excelente,0
5932,Brayan Gomes,vandrade@example.net,Jogos Digitais,Trancado,B,Outro,34.0,0,6865,1,1,Solteiro(a),1,4,Circuitos Elétricos,Benicio Ribeiro,0.97,3,Ruim,Cálculo,Heloisa Pacheco,5.14,9,Regular,Física Aplicada,Raquel Oliveira,7.74,10,Regular,Desenho Técnico,Elisa Moraes,0.87,8,Ruim,Mecânica,Liz Santos,0.61,12,Ruim,0
5933,Pedro Henrique Camargo,bernardopimenta@example.com,Biblioteconomia,Trancado,C,Masculino,300.0,0,1214,0,1,Relacionado(a),1,2,Linguística,Liam Duarte,3.13,0,Ruim,Literatura Brasileira,Fernando Jesus,8.76,14,Ruim,Literatura Portuguesa,Pedro Henrique Silva,6.68,12,Ruim,Produção Textual,Maria Luísa Peixoto,3.32,2,Ruim,Gramática,Ágatha da Conceição,0.89,2,Ruim,0
