aluno_id,nome_aluno,email_aluno,curso,status,turma,sexo,idade,trabalha,renda_familiar,acompanhamento_medico,tem_filho,estado_civil,semestre,bimestre,aula_1,professor_1,notas_1,faltas_1,desempenho_1,aula_2,professor_2,notas_2,faltas_2,desempenho_2,aula_3,professor_3,notas_3,faltas_3,desempenho_3,aula_4,professor_4,notas_4,faltas_4,desempenho_4,aula_5,professor_5,notas_5,faltas_5,desempenho_5,risco_evasao
3694,Ana Sophia Casa Grande,raellopes@example.com,Veterinária,Matriculado,A,Outro,40,1,4073,1,0,Viúvo(a),4,3,Montagem de Cinema,Pietra Aparecida,1.77,0,Ruim,Produção de Cinema,Fernanda da Costa,3.2,11,Ruim,Roteiro de Cinema,Elisa Cunha,7.88,4,Bom,História do Cinema,Marina Moreira,6.43,4,Regular,Direção de Cinema,Emanuella Gonçalves,3.3,0,Ruim,1
3695,Sra. Sara Abreu,andradeester@example.net,Redes de Computadores,Concluso,C,Feminino,39,0,7447,0,1,Casado(a),1,2,Gestão de Processos,Lucas Ramos,3.07,0,Ruim,Planejamento de Produção,Vinícius Souza,1.26,2,Ruim,Gestão da Qualidade,Dr. Gabriel Pastor,5.3,7,Regular,Gestão de Estoques,Ana Clara Alves,8.72,10,Regular,Logística,Sra. Yasmin Marques,0.99,7,Ruim,1
3696,João Felipe Cunha,leaomatheus@example.net,Engenharia de Alimentos,Cancelado,A,Outro,33,0,4996,0,1,Separado(a),8,4,Desenho Técnico,Antonella Pacheco,6.54,3,Regular,Cálculo,Davi Luiz Correia,1.09,10,Ruim,Física Aplicada,Letícia Rodrigues,5.15,11,Ruim,Circuitos Elétricos,Ravy Cunha,4.77,8,Ruim,Mecânica,Pietro Barros,3.21,5,Ruim,1
3697,Fernando Pires,vitor-gabrielcosta@example.org,Gestão Pública,Matriculado,D,Masculino,54,0,8392,1,0,Viúvo(a),3,4,Literatura Brasileira,Srta. Beatriz Silva,7.99,9,Regular,Produção Textual,Anthony Mendonça,8.85,13,Ruim,Linguística,Heloisa Pereira,3.68,15,Ruim,Literatura Portuguesa,Sra. Sarah Macedo,4.1,14,Ruim,Gramática,Sr. João Gabriel Casa Grande,0.37,8,Ruim,1
3698,Pedro Lucas Aparecida,da-luzdante@example.org,Medicina,Trancado,D,naoreconhecido,45,1,9553,0,1,Casado(a),3,3,Didática,Dra. Evelyn Caldeira,5.91,9,Regular,Educação Infantil,Thiago Pinto,1.02,10,Ruim,Teoria da Educação,Fernanda Oliveira,1.28,9,Ruim,Psicopedagogia,Emilly Freitas,7.37,8,Regular,Gestão Escolar,Pedro Barros,8.89,13,Ruim,1
3699,Mariah Duarte,lunnacorreia@example.net,Farmácia,Trancado,A,Masculino,35,1,8969,0,0,Casado(a),3,4,Anatomia,Daniel Caldeira,9.41,14,Ruim,Fisiologia,Davi Lucas Nunes,7.81,1,Bom,Reabilitação,Larissa Jesus,1.23,3,Ruim,Técnicas de Imagem,Ana Lívia Borges,0.76,15,Ruim,Terapia Física,João Felipe da Cruz,8.86,8,Regular,1
3700,Isis da Conceição,ferreirasara@example.net,Publicidade e Propaganda,Trancado,D,Outro,68,1,0,1,1,Casado(a),2,3,História Geral,Camila Rezende,4.35,7,Ruim,Historiografia,Yan Mendes,4.02,1,Ruim,História Contemporânea,Lucas Souza,4.23,6,Ruim,História do Brasil,Giovanna Moreira,1.76,7,Ruim,Teoria Histórica,Maria Vitória Alves,7.49,2,Bom,1
3701,Yan Câmara,qfonseca@example.net,Design Gráfico,Concluso,B,Feminino,47,0,6818,1,1,Amasiado(a),5,2,Teoria Arquivística,Oliver Rocha,9.94,5,Bom,Documentação Digital,Sr. Benício Siqueira,2.3,9,Ruim,Preservação de Documentos,Isabelly Santos,7.77,9,Regular,Gestão de Arquivos,Benjamin da Costa,2.52,5,Ruim,Arquivos Públicos,Sra. Clara Freitas,8.56,7,Regular,1
3702,Sr. Leandro Gomes,vcorreia@example.org,Gestão Pública,Trancado,C,Feminino,32,1,4182,0,1,Separado(a),5,4,Análise de Dados,Miguel Casa Grande,6.89,9,Regular,Estatística Descritiva,Emanuelly Silva,4.48,7,Ruim,Estatística Aplicada,Luiz Fernando Jesus,2.83,2,Ruim,Probabilidade,Davi Luiz Guerra,4.85,6,Ruim,Métodos Estatísticos,Ravy Carvalho,7.38,7,Regular,1
3703,Guilherme Guerra,rochaluana@example.net,Marketing,Cancelado,A,Feminino,25,1,5440,1,0,Divorciado(a),7,1,Clínica Odontológica,Mateus Almeida,5.84,12,Ruim,Anatomia Dental,Sr. Caio Sales,3.97,8,Ruim,Radiologia Odontológica,Kevin Cavalcante,9.05,7,Regular,Implantes,Maria Alice da Conceição,2.92,5,Ruim,Periodontia,Ágatha Sá,9.11,13,Ruim,1
3704,José Mendes,eviana@example.net,Artes Visuais,Concluso,D,Masculino,6676,0,9612,1,1,Amasiado(a),8,3,Arte Digital,Miguel Souza,6.03,5,Regular,Pintura,Ana Campos,0.1,8,Ruim,Fotografia,Henrique Melo,2.02,5,Ruim,História da Arte,Henry Fogaça,3.87,15,Ruim,Escultura,Diego da Mota,1.7,0,Ruim,1
3705,Alana Aragão,fbarbosa@example.org,Engenharia,Trancado,B,Outro,60,1,2533,1,0,Separado(a),5,3,Atendimento ao Cliente,José Cavalcanti,6.46,1,Regular,Gestão de Pessoas,Heloísa Farias,7.88,12,Ruim,Administração do Tempo,Vicente Rocha,7.34,11,Ruim,Comunicação Empresarial,Luana Carvalho,2.95,11,Ruim,Gestão de Escritórios,Olívia da Rocha,6.47,4,Regular,1
3706,Davi Luiz Cardoso,nogueirajoao-lucas@example.net,Cinema,Cancelado,A,Feminino,-5,0,1766,0,1,Amasiado(a),8,4,Desenho Técnico,Antonella Pacheco,3.38,4,Ruim,Cálculo,Davi Luiz Correia,5.69,9,Regular,Física Aplicada,Letícia Rodrigues,6.33,8,Regular,Circuitos Elétricos,Ravy Cunha,6.96,13,Ruim,Mecânica,Pietro Barros,2.59,6,Ruim,1
3707,Hadassa Oliveira,fernandofonseca@example.org,Engenharia Ambiental,Cancelado,A,Masculino,48,1,3843,0,1,Separado(a),6,3,Química Inorgânica,Manuela Costela,2.03,7,Ruim,Bioquímica,Ana Mendes,5.31,5,Regular,Química Orgânica,Sra. Maria Isis Carvalho,9.83,5,Bom,Química Analítica,Sra. Maria Eduarda Ferreira,9.76,11,Ruim,Físico-Química,José Miguel Porto,1.72,14,Ruim,1
3708,Aurora Pereira,esther56@example.org,Psicologia,Trancado,C,Feminino,vinte,0,7717,1,1,Viúvo(a),8,4,Gestão de Estoques,Hadassa Brito,2.36,10,Ruim,Gestão de Processos,Ravy Barbosa,3.53,11,Ruim,Gestão da Qualidade,Sr. Rhavi Cunha,2.02,2,Ruim,Planejamento de Produção,Julia da Costa,5.65,2,Regular,Logística,Sra. Ana Lívia Camargo,0.01,2,Ruim,1
3709,Maria Luísa Brito,msampaio@example.org,Estatística,Concluso,B,Masculino,50,0,5875,0,1,Amasiado(a),2,3,Gestão de Bibliotecas,Thomas Almeida,0.37,8,Ruim,Preservação de Documentos,Sra. Carolina Silveira,0.04,4,Ruim,Leitura e Literatura,Theodoro Pereira,5.22,14,Ruim,Catalogação,Alana Pereira,4.25,5,Ruim,Gestão da Informação,Fernando Correia,2.55,0,Ruim,1
3710,Pietra Nascimento,apacheco@example.org,Odontologia,Trancado,A,Outro,42,1,7297,1,1,Amasiado(a),1,3,Tecnologia de Alimentos,Leonardo Cavalcanti,5.72,2,Regular,Gestão de Processos,Ayla Correia,2.07,9,Ruim,Microbiologia de Alimentos,Maria Julia Brito,9.68,12,Ruim,Química de Alimentos,João Lucas Novais,0.4,13,Ruim,Higiene e Sanidade,Isis Caldeira,6.54,7,Regular,1
3711,Sr. Gustavo Henrique Garcia,tcostela@example.net,Odontologia,Matriculado,D,Feminino,34,0,0,1,1,Casado(a),2,4,Sociologia Geral,Amanda Macedo,5.22,2,Regular,Psicologia Social,Luísa da Mota,8.61,6,Regular,Movimentos Sociais,Caleb Nogueira,4.31,6,Ruim,Antropologia,Dr. Arthur Gabriel Oliveira,4.09,15,Ruim,Teoria Social,Ana Clara Silveira,6.32,9,Regular,1
3712,Maria Vitória Casa Grande,novaislivia@example.org,Educação Física,Concluso,C,Outro,40,0,4365,0,0,Divorciado(a),7,1,Design de Jogos,Heitor Moura,6.73,8,Regular,Inteligência Artificial para Jogos,Camila Sales,7.8,0,Bom,Gráficos de Computação,Bryan Silveira,8.0,14,Ruim,Programação de Jogos,Henry Gabriel Vasconcelos,8.42,8,Regular,Realidade Virtual,Dra. Ana Cecília da Rocha,1.64,9,Ruim,0
3713,Luara Ramos,hbarros@example.org,Letras,Cancelado,D,EXIT01,39,0,2375,0,1,Casado(a),6,3,Design de Jogos,Dr. Thales Pires,7.83,14,Ruim,Realidade Virtual,Carolina Freitas,5.79,8,Regular,Programação de Jogos,Ana Laura da Conceição,9.27,12,Ruim,Gráficos de Computação,Maria Sophia Montenegro,6.32,9,Regular,Inteligência Artificial para Jogos,Clarice Alves,1.22,5,Ruim,1
3714,Amanda Garcia,emanuelly11@example.com,Direito,Trancado,C,XXXXXXXXX,27,1,7646,0,0,,2,4,Produção Animal,Carolina Silveira,2.19,10,Ruim,Medicina Veterinária,Cauê Albuquerque,0.0,2,Ruim,Nutrição Animal,Sra. Eloá das Neves,6.32,8,Regular,Fisiologia Animal,Lorena Lopes,9.17,14,Ruim,Genética Animal,Vitor Gabriel da Rosa,6.36,6,Regular,0
3715,Apollo Pires,pauloda-cunha@example.net,concluido,Cancelado,B,Masculino,23,1,8671,0,1,Viúvo(a),1,4,Anatomia,Davi Lucca Ramos,4.55,10,Ruim,Fisiologia,Allana Teixeira,6.27,6,Regular,Patologia,Dr. Valentim Rocha,7.3,15,Ruim,Clínica Médica,Enzo Pires,8.24,5,Bom,Farmacologia,Sr. Bryan Moraes,5.02,6,Regular,1
3716,Arthur Gabriel Dias,peixotomariane@example.com,Gestão Pública,Concluso,A,Masculino,-393,1,8890,1,0,Casadoo,5,2,Gestão de Arquivos,Agatha Souza,9.59,14,Ruim,Preservação de Documentos,Miguel Casa Grande,4.35,8,Ruim,Teoria Arquivística,Isadora Viana,7.2,8,Regular,Documentação Digital,Luiz Otávio da Cunha,7.47,5,Bom,Arquivos Públicos,Esther Fogaça,4.65,12,Ruim,1
3717,Mariane Cardoso,theo98@example.org,Engenharia Civil,Matriculado,D,Feminino,52,0,1104,1,1,Solteiro(a),7,2,Cinesiologia,Luiz Otávio Farias,8.21,0,Excelente,Fisiologia do Exercício,Yuri Vasconcelos,7.25,15,Ruim,Gestão do Esporte,Benjamin Monteiro,1.53,8,Ruim,Psicologia do Esporte,Pedro Henrique Cavalcante,3.27,1,Ruim,Nutrição Esportiva,Maitê da Cruz,3.01,7,Ruim,1
3718,Guilherme Peixoto,sophiasa@example.net,Odontologia,Cancelado,A,Masculino,60,1,8467,1,0,Solte,1,3,Tecnologia de Alimentos,Leonardo Cavalcanti,7.97,0,Bom,Gestão de Processos,Ayla Correia,6.6,14,Ruim,Microbiologia de Alimentos,Maria Julia Brito,8.85,0,Excelente,Química de Alimentos,João Lucas Novais,2.18,6,Ruim,Higiene e Sanidade,Isis Caldeira,7.0,0,Bom,0
3719,Olivia Pacheco,qpinto@example.com,Gestão Pública,Cancelado,A,Masculino,42,0,1959,0,0,Separado(a),6,4,Sistemas Operacionais,Dra. Kamilly da Conceição,2.43,12,Ruim,Estruturas de Dados,Srta. Clarice Moraes,8.95,13,Ruim,Algoritmos,Stephany da Rosa,1.45,9,Ruim,Banco de Dados,Ana Julia Guerra,3.2,9,Ruim,Programação,Lorenzo da Mota,2.45,5,Ruim,1
3720,Dra. Camila Moreira,jsousa@example.net,Letras,Matriculado,C,Feminino,52,1,6093,1,0,Amasiado(a),7,1,Design de Jogos,Heitor Moura,8.61,4,Bom,Inteligência Artificial para Jogos,Camila Sales,3.41,14,Ruim,Gráficos de Computação,Bryan Silveira,8.05,0,Excelente,Programação de Jogos,Henry Gabriel Vasconcelos,1.79,4,Ruim,Realidade Virtual,Dra. Ana Cecília da Rocha,0.22,1,Ruim,1
3721,Isabelly Brito,fogacamarina@example.org,Veterinária,Matriculado,C,Outro,69,0,8483,0,0,Divorciado(a),8,4,Gestão de Estoques,Hadassa Brito,1.52,8,Ruim,Gestão de Processos,Ravy Barbosa,4.82,14,Ruim,Gestão da Qualidade,Sr. Rhavi Cunha,1.52,8,Ruim,Planejamento de Produção,Julia da Costa,9.4,11,Ruim,Logística,Sra. Ana Lívia Camargo,4.91,0,Ruim,0
3722,Yuri Novaes,caldeiranatalia@example.org,Dança,Matriculado,B,Feminino,,1,9800,1,0,,6,4,Psicologia Clínica,Benício Aragão,8.83,0,Excelente,Desenvolvimento Humano,Ana Luiza Pimenta,0.41,12,Ruim,Técnicas de Reabilitação,Yuri da Luz,5.33,6,Regular,Avaliação Terapêutica,Vitor Hugo Martins,7.81,12,Ruim,Fisioterapia,Sra. Eduarda da Rosa,5.92,2,Regular,1
3723,Francisco Barros,ymartins@example.org,Administração,Trancado,B,Masculino,66,1,8684,0,1,Viúvo(a),8,4,Produção de Cinema,Rael Leão,5.38,15,Ruim,Montagem de Cinema,Emanuel Gomes,5.37,10,Regular,Roteiro de Cinema,Hadassa Brito,5.06,9,Regular,História do Cinema,Sr. Rhavi da Mota,2.39,9,Ruim,Direção de Cinema,Gabriel Correia,3.48,15,Ruim,1
3724,Sra. Alícia Campos,zfogaca@example.net,Enfermagem,Concluso,A,Feminino,38,1,9979,1,1,Amasiado(a),5,2,Gestão de Arquivos,Agatha Souza,5.49,12,Ruim,Preservação de Documentos,Miguel Casa Grande,0.28,12,Ruim,Teoria Arquivística,Isadora Viana,6.45,7,Regular,Documentação Digital,Luiz Otávio da Cunha,8.3,14,Ruim,Arquivos Públicos,Esther Fogaça,0.95,5,Ruim,1
3725,Dra. Gabrielly Fonseca,woliveira@example.net,Nutrição,Matriculado,C,Outro,18,0,8185,1,1,Solteiro(a),3,2,Psicologia do Desenvolvimento,Henry Gabriel Souza,7.83,15,Ruim,Psicopatologia,Calebe da Conceição,2.21,10,Ruim,Teorias da Personalidade,Vitor Garcia,0.46,13,Ruim,Psicologia Social,Cauê Oliveira,8.72,7,Regular,Psicologia Geral,Joana Castro,9.35,3,Excelente,0
3726,Laura Pires,lnogueira@example.net,Banco de Dados,Trancado,B,Masculino,69,1,4936,0,0,Separado(a),2,1,Cirurgia Veterinária,Amanda Cassiano,0.45,2,Ruim,Anatomia Veterinária,Maria Cecília Lopes,3.0,3,Ruim,Microbiologia Veterinária,Dr. Calebe Duarte,1.48,0,Ruim,Farmacologia Veterinária,Davi Miguel Peixoto,8.66,8,Regular,Clínica Veterinária,Daniela Silva,9.53,13,Ruim,1
3727,Nicole Carvalho,eduarda23@example.org,Relações Internacionais,Concluso,C,Outro,63,0,1896,1,1,Amasiado(a),4,2,Banco de Dados,Vitória da Paz,7.08,11,Ruim,Análise de Sistemas,Isadora Novais,8.3,2,Excelente,Gestão de Projetos de TI,Dra. Rebeca Oliveira,0.37,0,Ruim,Sistemas de Informação Empresarial,Brayan Gomes,5.85,7,Regular,Desenvolvimento de Software,Alícia Sá,7.06,13,Ruim,1
3728,Dr. Gustavo Henrique Macedo,tda-mota@example.net,Educação Física,Concluso,B,Masculino,34,1,4830,1,1,XW0S2#$@43,2,4,Algoritmos,Maria Júlia Pires,4.21,7,Ruim,Sistemas Distribuídos,André Gonçalves,5.49,7,Regular,Redes de Computadores,Liam Campos,6.85,15,Ruim,Estruturas de Dados,Ana Beatriz Novaes,6.56,7,Regular,Inteligência Artificial,Luiz Otávio Alves,0.96,13,Ruim,1
3729,Bento Mendes,apollo84@example.com,Recursos Humanos,Concluso,D,,19,1,,0,1,Solte,6,3,Design de Jogos,Dr. Thales Pires,6.14,12,Ruim,Realidade Virtual,Carolina Freitas,0.35,10,Ruim,Programação de Jogos,Ana Laura da Conceição,3.26,5,Ruim,Gráficos de Computação,Maria Sophia Montenegro,3.87,0,Ruim,Inteligência Artificial para Jogos,Clarice Alves,7.82,2,Bom,1
3730,Leandro Almeida,julia54@example.com,Jornalismo,Cancelado,D,Feminino,-393,1,4503,1,1,Amasiado(a),6,2,Gramática,Arthur Miguel Fogaça,8.93,9,Regular,Linguística,Lívia Moreira,1.36,7,Ruim,Produção Textual,Isaac Porto,8.17,10,Regular,Literatura Portuguesa,Sra. Ana Julia Sampaio,2.28,4,Ruim,Literatura Brasileira,João Guilherme Macedo,8.33,15,Ruim,1
3731,Olívia Garcia,vargasjoao-miguel@example.net,Medicina,Concluso,C,Masculino,57,1,2088,0,1,Solteiro(a),6,3,Fotografia,Théo Carvalho,8.9,15,Ruim,Pintura,Dra. Maya Abreu,4.65,3,Ruim,História da Arte,Maria Clara Sales,2.76,2,Ruim,Arte Digital,Isis das Neves,8.52,2,Excelente,Escultura,Sr. Gael Henrique Rodrigues,1.13,6,Ruim,1
3732,Ester Mendonça,aurora54@example.com,Música,Matriculado,D,Outro,28,1,1840,1,0,Casado(a),7,4,Psicopatologia,Sophie Oliveira,3.46,6,Ruim,Psicologia Geral,Luísa Pires,5.3,4,Regular,Psicologia Social,Vitor Hugo Marques,2.91,8,Ruim,Teorias da Personalidade,Carolina Silveira,2.87,15,Ruim,Psicologia do Desenvolvimento,Davi Lucca Mendonça,2.64,1,Ruim,1
3733,Bella Pimenta,renancavalcanti@example.org,Zootecnia,Matriculado,D,Feminino,,0,3320,1,1,Separado(a),8,3,Arte Digital,Miguel Souza,8.62,2,Excelente,Pintura,Ana Campos,9.24,1,Excelente,Fotografia,Henrique Melo,4.88,12,Ruim,História da Arte,Henry Fogaça,8.01,4,Bom,Escultura,Diego da Mota,0.52,11,Ruim,1
3734,Matteo Monteiro,qbarros@example.org,Estatística,Matriculado,B,EXIT01,31,0,9930,1,1,Separado(a),2,2,Medicina Veterinária,Sr. Thales Viana,8.21,0,Excelente,Genética Animal,Marcos Vinicius das Neves,5.01,8,Regular,Nutrição Animal,Alexandre Abreu,1.35,7,Ruim,Produção Animal,Bárbara Costa,3.41,11,Ruim,Fisiologia Animal,Rebeca Lopes,5.87,4,Regular,1
3735,Maitê Casa Grande,unascimento@example.org,Estatística,Trancado,B,Outro,42,0,-9239,0,1,Divorciado(a),7,4,Treinamento e Desenvolvimento,Guilherme Rocha,1.87,10,Ruim,Recrutamento e Seleção,Gael Henrique Viana,8.55,13,Ruim,Desenvolvimento Organizacional,Matteo das Neves,3.69,0,Ruim,Gestão de Carreira,Henry Gabriel da Luz,1.23,6,Ruim,Gestão de Pessoas,Daniel Correia,2.79,15,Ruim,1
3736,Matheus Novaes,diego01@example.net,Medicina,Cancelado,A,Outro,30,0,3772,1,0,Amasiado(a),6,3,Química Inorgânica,Manuela Costela,0.77,10,Ruim,Bioquímica,Ana Mendes,9.27,7,Regular,Química Orgânica,Sra. Maria Isis Carvalho,1.93,6,Ruim,Química Analítica,Sra. Maria Eduarda Ferreira,9.47,13,Ruim,Físico-Química,José Miguel Porto,6.16,7,Regular,0
3737,João Felipe Correia,wrezende@example.com,Análise e Desenvolvimento de Sistemas,Concluso,A,Masculino,55,0,8253,1,1,Amasiado(a),6,3,Química Inorgânica,Manuela Costela,9.42,14,Ruim,Bioquímica,Ana Mendes,7.62,7,Regular,Química Orgânica,Sra. Maria Isis Carvalho,0.28,11,Ruim,Química Analítica,Sra. Maria Eduarda Ferreira,5.7,12,Ruim,Físico-Química,José Miguel Porto,3.31,13,Ruim,1
3738,João Vitor Moreira,joao-pedroaragao@example.org,WEWEO,Concluso,A,Masculino,47,0,0,0,0,Divorciado(a),2,4,Termodinâmica,Isabela da Rosa,4.03,8,Ruim,Óptica,Bento Farias,0.42,12,Ruim,Eletromagnetismo,Luna Caldeira,8.86,13,Ruim,Mecânica,Luiz Fernando Monteiro,0.46,15,Ruim,Física Nuclear,Luiz Gustavo Pinto,8.24,14,Ruim,0
3739,Ana Liz Cavalcanti,maria-ceciliaferreira@example.net,Enfermagem,Cancelado,C,Outro,39,0,9604,0,0,Separado(a),6,4,Enfermagem Geral,Bernardo da Cunha,9.68,8,Regular,Psicologia da Saúde,Yago Guerra,4.48,8,Ruim,Cuidado Intensivo,Anna Liz Duarte,1.18,6,Ruim,Anatomia e Fisiologia,Bárbara Caldeira,0.04,15,Ruim,Saúde Pública,Valentim Costa,9.98,3,Excelente,0
3740,Dr. Davi Miguel da Luz,julia14@example.com,Análise e Desenvolvimento de Sistemas,Cancelado,D,Outro,42,0,-9239,0,1,Casado(a),3,3,Didática,Dra. Evelyn Caldeira,6.44,1,Regular,Educação Infantil,Thiago Pinto,7.53,9,Regular,Teoria da Educação,Fernanda Oliveira,7.53,3,Bom,Psicopedagogia,Emilly Freitas,1.87,9,Ruim,Gestão Escolar,Pedro Barros,3.61,0,Ruim,1
3741,Mariane Fernandes,pedroalmeida@example.org,Odontologia,Concluso,A,Masculino,62,0,5879,0,0,Casado(a),1,1,Psicopedagogia,Thales da Rocha,0.62,0,Ruim,Educação Infantil,Benjamim Rocha,6.84,14,Ruim,Teoria da Educação,Brayan Correia,8.29,7,Regular,Didática,Maria Isis Silveira,0.68,9,Ruim,Gestão Escolar,Sr. Yuri Rezende,2.65,14,Ruim,0
3742,Antônio Brito,lopesmelissa@example.com,Dança,Cancelado,D,XXXXXXXXX,37,1,9512,0,1,Amasiado(a),6,3,Design de Jogos,Dr. Thales Pires,0.96,7,Ruim,Realidade Virtual,Carolina Freitas,7.69,8,Regular,Programação de Jogos,Ana Laura da Conceição,4.19,5,Ruim,Gráficos de Computação,Maria Sophia Montenegro,1.22,11,Ruim,Inteligência Artificial para Jogos,Clarice Alves,2.76,7,Ruim,1
3743,Leonardo Correia,maria-florsilveira@example.com,Banco de Dados,Matriculado,B,Masculino,67,1,9491,1,1,Solteiro(a),8,4,Produção de Cinema,Rael Leão,3.31,1,Ruim,Montagem de Cinema,Emanuel Gomes,9.2,3,Excelente,Roteiro de Cinema,Hadassa Brito,3.15,12,Ruim,História do Cinema,Sr. Rhavi da Mota,6.51,1,Regular,Direção de Cinema,Gabriel Correia,6.28,2,Regular,1
3744,Antonella Almeida,luna46@example.net,Moda,Trancado,C,Feminino,51,0,9064,0,1,XW0S2#$@43,2,1,Finanças Públicas,Nathan Aparecida,9.33,14,Ruim,Gestão de Projetos,Gabriel Moreira,0.01,7,Ruim,Gestão de Políticas Públicas,Sr. Mateus Brito,5.8,12,Ruim,Gestão de Pessoas,Joana Cunha,2.51,8,Ruim,Administração Pública,Diogo Novais,5.24,8,Regular,1
3745,Ana Cecília da Mota,gomesmarcela@example.org,Dança,Cancelado,D,Feminino,69,0,7200,0,0,Separado(a),8,2,Direção Teatral,Ana Carolina Alves,4.38,12,Ruim,Iluminação Teatral,Dra. Luiza Jesus,5.02,8,Regular,Roteiro Teatral,Isabel Cavalcante,5.01,9,Regular,Cenografia,Isaac das Neves,4.46,0,Ruim,História do Teatro,Brenda Cirino,8.09,14,Ruim,0
3746,Ravi Lucca Cavalcante,qsouza@example.net,Moda,Matriculado,C,Outro,46,1,5561,0,0,Amasiado(a),5,1,Gestão de Relacionamento,Dante Oliveira,1.74,5,Ruim,Marketing e Vendas,Mateus Pacheco,6.94,9,Regular,Comportamento do Consumidor,Dr. Lucas da Cunha,5.76,13,Ruim,Gestão de Estoques,Lucas Silveira,9.38,13,Ruim,Gestão de Vendas,Isaque da Costa,9.89,4,Bom,1
3747,Kamilly Camargo,omonteiro@example.org,$$$$$$$,Cancelado,C,Outro,36,1,2452,1,0,Solteiro(a),4,3,Comunicação e Mídia,Pedro Lucas Machado,2.36,6,Ruim,Edição de Vídeo,Gabriel Jesus,6.1,15,Ruim,Redação Jornalística,Srta. Maya Pinto,9.45,3,Excelente,Ética Jornalística,Sr. Luiz Fernando Freitas,8.99,14,Ruim,Produção de Conteúdo,Lucas Gabriel Vasconcelos,4.56,9,Ruim,1
3748,Raquel Gomes,cramos@example.com,Enfermagem,Cancelado,D,Masculino,25,1,2907,0,0,Separado(a),1,4,Construção Civil,Mathias Borges,4.43,0,Ruim,História da Arquitetura,Otto Teixeira,3.97,10,Ruim,Desenho Arquitetônico,Pedro Miguel Montenegro,3.64,0,Ruim,Estruturas,Otto Cavalcanti,8.89,5,Bom,Planejamento Urbano,Miguel Lopes,5.92,1,Regular,0
3749,Ryan Pereira,martinsdaniel@example.org,concluido,Matriculado,B,Masculino,36,0,8417,0,1,Divorciado(a),6,1,Mecânica,Manuela Albuquerque,4.33,14,Ruim,Eletromagnetismo,Dra. Maya Cunha,9.83,8,Regular,Termodinâmica,Dra. Ana Lívia Macedo,9.58,12,Ruim,Física Nuclear,Calebe da Conceição,7.56,9,Regular,Óptica,Srta. Alexia da Cruz,1.95,11,Ruim,1
3750,Srta. Lívia Oliveira,da-motasarah@example.net,veteri,Cancelado,D,Masculino,65,1,5135,1,0,Casado(a),8,3,Arte Digital,Miguel Souza,8.01,1,Excelente,Pintura,Ana Campos,1.21,3,Ruim,Fotografia,Henrique Melo,2.3,1,Ruim,História da Arte,Henry Fogaça,9.93,12,Ruim,Escultura,Diego da Mota,9.39,0,Excelente,1
3751,Ana Laura Barros,melina38@example.org,WEWEO,Trancado,D,Feminino,34,1,1944,0,1,Viúvo(a),1,3,Nutrição Esportiva,Maria Júlia da Mota,4.42,9,Ruim,Nutrição Clínica,Isadora Novais,2.61,15,Ruim,Nutrição Infantil,Thiago Santos,3.85,7,Ruim,Psicologia da Alimentação,Srta. Lara Câmara,8.52,5,Bom,Técnicas de Cozinha,Srta. Isis da Mota,6.94,0,Regular,1
3752,Isabel Lima,pintoolivia@example.com,Gastronomia,Concluso,B,Outro,54,0,5847,0,1,Amasiado(a),7,1,Comunicação e Mídia,Mirella Moura,6.56,3,Regular,Edição de Vídeo,Dr. Bruno Pimenta,4.5,6,Ruim,Produção de Conteúdo,Cauã Lima,0.0,0,Ruim,Redação Jornalística,Sr. Davi Lucca Santos,5.9,7,Regular,Ética Jornalística,Maria Eduarda Mendonça,6.81,6,Regular,1
3753,Ana Beatriz Peixoto,rafaelandrade@example.org,Matemática,Concluso,B,Outro,61,0,3684,1,0,Separado(a),4,1,Protocolos de Comunicação,Heloisa Fogaça,4.98,12,Ruim,Administração de Redes,Lucas Gabriel Pinto,3.57,2,Ruim,Segurança em Redes,Nicole Albuquerque,5.4,7,Regular,Redes de Dados,Caio Pires,3.09,1,Ruim,Arquitetura de Redes,Rodrigo Moura,8.58,9,Regular,1
3754,Fernando Câmara,cpinto@example.net,Turismo,Concluso,C,Outro,48,1,7613,0,0,Viúvo(a),7,4,Redes de Dados,Antony Guerra,7.23,11,Ruim,Arquitetura de Redes,Pietra Azevedo,5.23,3,Regular,Protocolos de Comunicação,Clara Lima,2.38,9,Ruim,Administração de Redes,Murilo da Cruz,8.83,0,Excelente,Segurança em Redes,Thomas Campos,7.72,7,Regular,1
3755,Raquel Costela,isiscavalcanti@example.com,WEWEO,Matriculado,A,Feminino,36,1,2494,1,0,Casado(a),5,1,Farmacologia Veterinária,Lara Sá,2.1,5,Ruim,Clínica Veterinária,Eloá Rodrigues,2.83,2,Ruim,Microbiologia Veterinária,Rafael Pinto,2.14,10,Ruim,Anatomia Veterinária,Mathias Souza,5.37,6,Regular,Cirurgia Veterinária,Mateus Cirino,5.02,5,Regular,1
3756,Fernanda Monteiro,vianastella@example.net,Cinema,Matriculado,A,Feminino,32,0,7899,0,0,Viúvo(a),7,2,Produção de Cinema,Carolina Pacheco,5.14,9,Regular,Roteiro de Cinema,Letícia Sousa,7.04,14,Ruim,Montagem de Cinema,Evelyn Oliveira,6.39,0,Regular,História do Cinema,Mirella Pastor,9.39,9,Regular,Direção de Cinema,Brenda Moura,4.77,15,Ruim,0
